Posicao,Quartos,Vagas,DistIpanema,DistPraia,DistFavela,RendaMedia,RendaMovel,RendaMovelRua,Vu2009,Mes,Idade,Tipologia,AreaConstruida,VAL_UNIT,X,Y,lat,lng
1,3.0,0.01,2656,1075,139,1783469,1410410,1596940,2300,842,55.0,1,81,10494,685440.93,7459321.6,-22.964005641256126,-43.19118373755726
1,4.0,1.0,470,323,386,1566345,1295855,1431100,2700,405,53.0,1,316,3006,685286.43,7457125.6,-22.983850437262138,-43.192426426742756
1,4.0,1.0,470,323,386,1566345,1295855,1431100,2700,595,53.0,1,316,6329,685286.43,7457125.6,-22.983850437262138,-43.192426426742756
1,4.0,1.0,1332,244,333,1476163,1214419,1345291,2450,864,56.0,1,296,11149,685494.32,7457964.58,-22.976252158685774,-43.19050003411333
1,4.0,1.0,1305,241,306,1476163,1214419,1345291,2450,405,52.0,1,252,2976,685487.29,7457938.72,-22.976486431140646,-43.19056547583481
1,2.0,0.01,1894,115,776,1447740,1299323,1373532,2700,385,52.0,1,60,5500,685905.5601,7458411.1,-22.972174650415198,-43.186543737457114
0,2.0,0.01,1894,115,776,1447740,1299323,1373532,2700,792,54.0,1,60,13167,685905.5601,7458411.1,-22.972174650415198,-43.186543737457114
0,2.0,1.0,1894,115,776,1447740,1299323,1373532,2700,385,52.0,1,60,4333,685905.5601,7458411.1,-22.972174650415198,-43.186543737457114
1,3.0,0.01,2631,32,806,1524600,1707651,1616126,4100,425,70.0,1,201,6965,686577.2,7458879.63,-22.96786915233548,-43.18005127636322
1,4.0,1.0,2263,50,698,986211,981554,983883,2500,573,70.0,1,335,5672,686236.88,7458655.71,-22.969929031356024,-43.18334258179387
1,4.0,0.01,2631,32,806,1524600,1707651,1616126,4100,864,73.0,1,197,13706,686577.2,7458879.63,-22.96786915233548,-43.18005127636322
1,4.0,1.0,1496,323,396,1221509,914508,1068009,2500,445,52.0,1,238,3571,685485.37,7458136.01,-22.974705324724287,-43.19060792105975
1,4.0,1.0,579,141,403,1570125,1699355,1634740,2500,385,52.0,1,184,3832,685466.01,7457153.44,-22.9835790504252,-43.19067854497958
1,3.0,1.0,579,141,403,1570125,1699355,1634740,2500,425,52.0,1,184,5000,685466.01,7457153.44,-22.9835790504252,-43.19067854497958
0,1.0,0.01,1478,321,398,1221509,1071788,1146649,2500,445,52.0,1,50,7600,685479.55,7458119.17,-22.974858021130515,-43.19066264802614
0,1.0,0.01,2468,756,196,1165764,1094789,1130277,2150,567,50.0,1,48,5625,685664.06,7459093.1,-22.966043879647774,-43.18898064932847
0,1.0,0.01,2468,756,196,1165764,1094789,1130277,2150,864,53.0,1,45,11111,685664.06,7459093.1,-22.966043879647774,-43.18898064932847
0,1.0,0.01,2468,756,196,1165764,1094789,1130277,2150,801,52.0,1,46,13696,685664.06,7459093.1,-22.966043879647774,-43.18898064932847
1,3.0,1.0,727,501,105,1159555,1302966,1231261,1150,360,52.0,1,183,2404,685090.46,7457410.04,-22.981304067506567,-43.19437163419794
1,3.0,0.01,2323,113,631,778110,778110,778110,2500,920,56.0,1,85,10588,686227.0801,7458729.5,-22.96926388456573,-43.18344704358242
0,3.0,1.0,2429,743,237,1803724,1605382,1704553,2350,862,58.0,1,87,10920,685644.2801,7459056.79,-22.966373927424574,-43.189169146212905
1,3.0,0.01,649,79,369,1083455,1176135,1129795,2200,405,54.0,1,75,5467,685521.27,7457199.47,-22.983157283870696,-43.19014519947299
1,4.0,1.0,2390,78,669,1194735,1015488,1105112,2800,842,53.0,1,328,6555,686317.41,7458756.38,-22.96901107493013,-43.182569507465345
1,4.0,1.0,2390,78,669,1194735,1015488,1105112,2800,567,50.0,1,328,6707,686317.41,7458756.38,-22.96901107493013,-43.182569507465345
1,4.0,1.0,2390,78,669,1194735,1015488,1105112,2800,930,53.0,1,328,8049,686317.41,7458756.38,-22.96901107493013,-43.182569507465345
1,4.0,1.0,2390,78,669,1194735,1015488,1105112,2800,405,50.0,1,328,3963,686317.41,7458756.38,-22.96901107493013,-43.182569507465345
1,4.0,0.01,449,337,386,1570125,1458348,1514237,2500,405,50.0,1,280,5000,685276.0717,7457107.035,-22.98401921387399,-43.19252520816686
1,3.0,1.0,691,265,194,1215942,1453970,1334956,2350,842,55.0,1,152,9211,685324.37,7457346.07,-22.98185559769871,-43.192082940557206
1,1.0,0.01,2411,885,166,1395924,1467108,1431516,1550,862,54.0,1,33,10606,685460.08,7459071.55,-22.96626119854457,-43.190966972521814
1,3.0,1.0,1979,280,693,574140,574140,574140,2200,509,50.0,1,157,5223,685802.47,7458544.6,-22.970980804350894,-43.18756504030617
1,3.0,1.0,1979,280,693,574140,574140,574140,2200,385,50.0,1,157,4076,685802.47,7458544.6,-22.970980804350894,-43.18756504030617
0,1.0,0.01,2738,163,730,1083455,653946,868701,2000,800,51.0,1,29,12931,686553.63,7459020.79,-22.966597275112427,-43.180298161371
0,0.01,0.01,2738,163,730,1083455,653946,868701,2000,864,52.0,1,29,10345,686553.63,7459020.79,-22.966597275112427,-43.180298161371
1,2.0,0.01,2738,163,730,1083455,653946,868701,2000,862,52.0,1,61,11066,686553.63,7459020.79,-22.966597275112427,-43.180298161371
0,2.0,0.01,2738,163,730,1083455,653946,868701,2000,792,51.0,1,61,9344,686553.63,7459020.79,-22.966597275112427,-43.180298161371
1,1.0,0.01,1262,271,265,1221509,1315298,1268404,2500,842,53.0,1,50,11800,685440.3601,7457906.4,-22.976783479469194,-43.191019216930634
1,3.0,0.01,3218,326,568,1007098,1052378,1029738,2300,918,53.0,1,152,6053,686867.23,7459390.77,-22.96322158047207,-43.17728519501626
1,3.0,0.01,871,188,48,1159555,1014084,1086820,1500,864,51.0,1,86,7558,685415.87,7457505.87,-22.98040257287806,-43.191209876325686
1,3.0,0.01,871,188,48,1159555,1014084,1086820,1500,918,51.0,1,103,8252,685415.87,7457505.87,-22.98040257287806,-43.191209876325686
0,2.0,0.01,2522,917,214,1803724,2016761,1910243,2350,792,52.0,1,81,11173,685516.8412,7459175.943,-22.96531231210961,-43.19042606759085
1,3.0,1.0,553,446,215,1532655,1509540,1521098,1750,554,49.0,1,284,4930,685147.6,7457236.13,-22.982867931954182,-43.19379354426746
0,1.0,0.01,3289,271,447,1031529,980988,1006259,2200,800,50.0,1,35,8571,686991.61,7459393.06,-22.96318693474665,-43.17607273603661
0,1.0,0.01,3289,271,447,1031529,980988,1006259,2200,918,51.0,1,35,14000,686991.61,7459393.06,-22.96318693474665,-43.17607273603661
0,1.0,0.01,3289,271,447,1031529,980988,1006259,2200,792,50.0,1,35,11429,686991.61,7459393.06,-22.96318693474665,-43.17607273603661
1,1.0,0.01,3289,271,447,1031529,980988,1006259,2200,862,51.0,1,40,15250,686991.61,7459393.06,-22.96318693474665,-43.17607273603661
0,1.0,0.01,3289,271,447,1031529,980988,1006259,2200,573,48.0,1,35,7943,686991.61,7459393.06,-22.96318693474665,-43.17607273603661
0,0.01,0.01,3289,271,447,1031529,980988,1006259,2200,930,51.0,1,31,14516,686991.61,7459393.06,-22.96318693474665,-43.17607273603661
0,1.0,0.01,3289,271,447,1031529,980988,1006259,2200,509,48.0,1,31,4355,686991.61,7459393.06,-22.96318693474665,-43.17607273603661
1,3.0,0.01,2686,48,821,1774855,1808457,1791656,2500,405,69.0,1,95,3525,686613.3324,7458921.554,-22.9674865729674,-43.17970403313236
1,3.0,0.01,2686,48,821,1774855,1808457,1791656,2500,525,69.0,1,85,9412,686613.3324,7458921.554,-22.9674865729674,-43.17970403313236
1,3.0,1.0,1717,560,226,1496791,1247006,1371899,2500,918,56.0,1,119,10084,685353.4801,7458386.22,-22.972460891478143,-43.19192406132351
1,2.0,0.01,1717,560,226,1496791,1247006,1371899,2500,918,56.0,1,85,9765,685353.4801,7458386.22,-22.972460891478143,-43.19192406132351
1,3.0,1.0,1717,560,226,1496791,1247006,1371899,2500,573,53.0,1,125,6240,685353.4801,7458386.22,-22.972460891478143,-43.19192406132351
0,3.0,0.01,1717,560,226,1496791,1247006,1371899,2500,425,53.0,1,107,3738,685353.4801,7458386.22,-22.972460891478143,-43.19192406132351
0,4.0,1.0,1717,560,226,1496791,1247006,1371899,2500,405,53.0,1,113,4248,685353.4801,7458386.22,-22.972460891478143,-43.19192406132351
0,3.0,1.0,1717,560,226,1496791,1247006,1371899,2500,830,56.0,1,111,9640,685353.4801,7458386.22,-22.972460891478143,-43.19192406132351
0,2.0,0.01,2040,91,746,1447740,1970466,1709103,2700,385,53.0,1,85,3882,686026.7705,7458514.453,-22.971227935004386,-43.185374282573356
1,4.0,1.0,499,253,415,1570125,1466775,1518450,2500,842,55.0,1,179,11173,685356.96,7457126.7,-22.98383264439913,-43.191738763406384
0,3.0,0.01,1414,523,237,1259839,1385913,1322876,2400,918,56.0,1,89,10674,685245.42,7458092.96,-22.975120759834393,-43.19294254212744
0,3.0,0.01,1414,523,237,1259839,1385913,1322876,2400,405,51.0,1,89,5169,685245.42,7458092.96,-22.975120759834393,-43.19294254212744
0,3.0,0.01,1414,523,237,1259839,1385913,1322876,2400,862,54.0,1,89,11798,685245.42,7458092.96,-22.975120759834393,-43.19294254212744
0,1.0,0.01,2410,426,329,1502287,1201913,1352100,2350,862,56.0,1,37,12162,685982.6001,7458936.8,-22.967419532578468,-43.18585588519432
0,0.01,0.01,2410,426,329,1502287,1201913,1352100,2350,800,55.0,1,37,9459,685982.6001,7458936.8,-22.967419532578468,-43.18585588519432
1,2.0,0.01,1821,307,546,1406617,1629909,1518263,2500,554,52.0,1,71,5775,685672.94,7458421.53,-22.97210645651217,-43.18881326085442
0,2.0,0.01,1821,307,546,1406617,1629909,1518263,2500,792,54.0,1,62,8871,685672.94,7458421.53,-22.97210645651217,-43.18881326085442
0,1.0,0.01,1027,259,30,969501,1090780,1030141,2400,525,72.0,1,57,5263,685381.39,7457678.81,-22.97884495109809,-43.19156689816512
0,1.0,0.01,1027,259,30,969501,1090780,1030141,2400,567,72.0,1,62,6774,685381.39,7457678.81,-22.97884495109809,-43.19156689816512
1,4.0,1.0,2330,537,322,1472861,1637545,1555203,2300,445,52.0,1,258,4651,685795.3,7458915.92,-22.967628980076427,-43.18767966155673
1,2.0,0.01,1551,265,461,1203742,1422987,1313365,2600,864,55.0,1,52,12500,685570.63,7458170.69,-22.97438269184055,-43.18978070976904
0,1.0,0.01,1551,265,461,1203742,1422987,1313365,2600,567,52.0,1,51,7745,685570.63,7458170.69,-22.97438269184055,-43.18978070976904
1,1.0,0.01,2192,547,445,1395924,1229643,1312784,2300,405,55.0,1,47,4681,685676.23,7458805.95,-22.968635183522306,-43.188827438103
0,1.0,0.01,2554,647,114,986211,1128088,1057150,2100,484,54.0,1,45,5778,685869.61,7459128.06,-22.96570528272468,-43.18698064095272
1,3.0,1.0,2046,398,587,1124331,1403313,1263822,2200,825,56.0,1,126,7857,685728.01,7458639.8,-22.97012956314205,-43.18830254901405
1,1.0,0.01,1834,213,643,1083455,1033606,1058531,2000,554,50.0,1,40,6500,685773.54,7458400.15,-22.972288264644433,-43.18782974070985
1,1.0,0.01,1834,213,643,1083455,1033606,1058531,2000,405,50.0,1,39,6154,685773.54,7458400.15,-22.972288264644433,-43.18782974070985
0,0.01,0.01,2458,224,525,1194735,1053245,1123990,2500,930,52.0,1,22,14909,686236.0401,7458877.48,-22.96792678264281,-43.18337753566981
1,1.0,0.01,3059,344,756,1124331,1376035,1250183,1950,360,51.0,1,35,2571,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,1.0,0.01,3059,344,756,1124331,1376035,1250183,1950,425,51.0,1,24,5000,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,509,51.0,1,24,4167,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,1.0,0.01,3059,344,756,1124331,1376035,1250183,1950,425,51.0,1,28,4464,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,1.0,0.01,3059,344,756,1124331,1376035,1250183,1950,920,54.0,1,39,9282,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,425,51.0,1,24,4167,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,567,51.0,1,24,5500,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,1.0,0.01,3059,344,756,1124331,1376035,1250183,1950,864,54.0,1,24,15208,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,864,54.0,1,24,12083,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,920,54.0,1,24,12500,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,830,54.0,1,24,10833,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,484,51.0,1,24,6667,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,1.0,0.01,3059,344,756,1124331,1376035,1250183,1950,385,51.0,1,24,5000,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,792,53.0,1,24,12917,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,825,54.0,1,25,11800,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,573,51.0,1,24,7833,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,1.0,0.01,3059,344,756,1124331,1376035,1250183,1950,830,54.0,1,36,13056,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,573,51.0,1,24,6250,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,800,53.0,1,24,15833,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,425,51.0,1,24,6667,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
1,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,920,54.0,1,24,9167,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,573,51.0,1,24,8125,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,0.01,0.01,3059,344,756,1124331,1376035,1250183,1950,405,51.0,1,24,3333,686691.22,7459313.19,-22.963941794971642,-43.17899195575959
0,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,405,52.0,1,43,3721,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
0,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,509,52.0,1,38,7895,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
0,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,525,52.0,1,43,7209,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
0,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,801,54.0,1,37,11892,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
0,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,573,52.0,1,37,10811,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
0,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,930,55.0,1,37,14865,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
1,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,484,52.0,1,38,5263,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
0,1.0,0.01,2486,116,648,1357174,1000877,1179026,2700,918,55.0,1,38,16316,686364.87,7458839.34,-22.96825672146448,-43.18211675805738
1,3.0,0.01,2626,843,75,986211,1037561,1011886,2100,904,56.0,1,90,8167,685702.2801,7459246.15,-22.964657734842863,-43.18862639762378
1,1.0,0.01,3084,318,710,1124331,1092244,1108288,1950,360,52.0,1,42,5714,686741.54,7459311.64,-22.963950144397263,-43.17850113236912
1,1.0,0.01,3084,318,710,1124331,1092244,1108288,1950,525,52.0,1,42,5952,686741.54,7459311.64,-22.963950144397263,-43.17850113236912
1,1.0,0.01,3084,318,710,1124331,1092244,1108288,1950,484,52.0,1,42,5000,686741.54,7459311.64,-22.963950144397263,-43.17850113236912
1,0.01,0.01,3084,318,710,1124331,1092244,1108288,1950,567,52.0,1,39,7179,686741.54,7459311.64,-22.963950144397263,-43.17850113236912
1,2.0,0.01,2718,180,698,1083455,646839,865147,2000,864,55.0,1,50,12400,686519.09,7459018.41,-22.96662263567752,-43.180634656550396
1,1.0,0.01,2718,180,698,1083455,646839,865147,2000,940,55.0,1,53,11698,686519.09,7459018.41,-22.96662263567752,-43.180634656550396
0,1.0,0.01,2718,180,698,1083455,646839,865147,2000,509,52.0,1,55,7000,686519.09,7459018.41,-22.96662263567752,-43.180634656550396
0,1.0,0.01,2718,180,698,1083455,646839,865147,2000,445,52.0,1,38,3947,686519.09,7459018.41,-22.96662263567752,-43.180634656550396
1,2.0,0.01,3225,31,418,1524600,1199653,1362127,4100,360,52.0,1,107,4673,687144.62,7459200.47,-22.96490860835599,-43.17455750188159
0,1.0,0.01,1538,293,431,1221509,822882,1022196,2500,425,52.0,1,59,3390,685536.81,7458166.84,-22.974421225736485,-43.19011002979413
1,1.0,0.01,1538,293,431,1221509,822882,1022196,2500,484,52.0,1,54,6667,685536.81,7458166.84,-22.974421225736485,-43.19011002979413
1,1.0,1.0,1538,293,431,1221509,822882,1022196,2500,904,55.0,1,53,9245,685536.81,7458166.84,-22.974421225736485,-43.19011002979413
0,1.0,0.01,1042,215,43,1083455,1065293,1074374,2200,918,55.0,1,39,7692,685428.96,7457681.34,-22.978816804774514,-43.191103325738744
0,1.0,0.01,1042,215,43,1083455,1065293,1074374,2200,862,55.0,1,39,13436,685428.96,7457681.34,-22.978816804774514,-43.191103325738744
0,0.01,0.01,1042,215,43,1083455,1065293,1074374,2200,800,54.0,1,39,11538,685428.96,7457681.34,-22.978816804774514,-43.191103325738744
0,1.0,0.01,1042,215,43,1083455,1065293,1074374,2200,930,55.0,1,36,18056,685428.96,7457681.34,-22.978816804774514,-43.191103325738744
0,1.0,0.01,1042,215,43,1083455,1065293,1074374,2200,930,55.0,1,38,7895,685428.96,7457681.34,-22.978816804774514,-43.191103325738744
1,2.0,1.0,2172,107,670,1447740,1774652,1611196,2700,567,50.0,1,64,6719,686109.47,7458620.77,-22.97025875833744,-43.184580713761996
1,2.0,0.01,1850,182,684,1083455,1036528,1059992,2000,920,58.0,1,111,8874,685814.14,7458401.96,-22.972267388121637,-43.18743406962679
1,4.0,1.0,3201,31,443,1524600,1189176,1356888,4100,445,52.0,1,191,6806,687120.1,7459188.46,-22.96501980232923,-43.174795124805954
1,2.0,0.01,3417,332,355,948250,969589,958920,1850,360,52.0,1,67,2239,687067.2905,7459496.571,-22.962243841563826,-43.17534737618495
1,1.0,0.01,1990,156,740,1395924,1556320,1476122,2450,862,55.0,1,36,15278,685930.56,7458504.59,-22.971327742153605,-43.18631123081633
0,1.0,0.01,1990,156,740,1395924,1556320,1476122,2450,830,55.0,1,35,13571,685930.56,7458504.59,-22.971327742153605,-43.18631123081633
0,1.0,0.01,1990,156,740,1395924,1556320,1476122,2450,920,55.0,1,35,14286,685930.56,7458504.59,-22.971327742153605,-43.18631123081633
1,1.0,0.01,2144,509,477,1395924,1118364,1257144,2300,554,52.0,1,48,7292,685680.39,7458754.93,-22.96909537600345,-43.188780736221275
0,0.01,0.01,2251,225,546,1083455,815310,949383,2000,405,51.0,1,18,3444,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
0,1.0,0.01,2251,225,546,1083455,815310,949383,2000,360,51.0,1,15,4000,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
0,0.01,0.01,2251,225,546,1083455,815310,949383,2000,825,54.0,1,15,18333,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
0,0.01,0.01,2251,225,546,1083455,815310,949383,2000,385,51.0,1,21,4286,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
0,0.01,0.01,2251,225,546,1083455,815310,949383,2000,801,53.0,1,21,8095,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
1,1.0,0.01,2251,225,546,1083455,815310,949383,2000,425,51.0,1,17,7529,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
1,0.01,0.01,2251,225,546,1083455,815310,949383,2000,445,51.0,1,16,5938,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
0,0.01,0.01,2251,225,546,1083455,815310,949383,2000,425,51.0,2,18,6667,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
1,0.01,0.01,2251,225,546,1083455,815310,949383,2000,864,54.0,1,17,14706,686057.62,7458733.06,-22.969250699500808,-43.185099832157405
0,1.0,0.01,2708,295,563,1124331,1478155,1301243,2100,525,52.0,1,42,4762,686395.44,7459076.23,-22.966114438732863,-43.181847291537984
1,3.0,0.01,3120,255,626,1081057,1071970,1076514,2100,573,51.0,1,96,5000,686836.06,7459294.45,-22.964094742801485,-43.177577452198776
1,2.0,0.01,741,446,93,1159555,974669,1067112,990,445,49.0,1,71,5493,685145.99,7457425.09,-22.9811620001337,-43.19383193232255
0,1.0,0.01,741,446,93,1159555,974669,1067112,990,445,49.0,1,59,3390,685145.99,7457425.09,-22.9811620001337,-43.19383193232255
0,1.0,0.01,741,446,93,1159555,974669,1067112,990,573,49.0,1,51,5490,685145.99,7457425.09,-22.9811620001337,-43.19383193232255
0,2.0,0.01,2548,391,364,1194735,1092112,1143424,2500,525,52.0,1,115,3304,686146.3135,7459019.704,-22.96665269308888,-43.184269580887744
1,3.0,0.01,1969,457,546,1274074,1312142,1293108,2300,567,52.0,1,161,4037,685613.2,7458591.92,-22.97057468099307,-43.18941628052967
0,1.0,0.01,1146,326,146,969501,1028834,999168,1750,509,52.0,1,55,6000,685350.67,7457808.4,-22.9776783136365,-43.191882036183756
0,2.0,0.01,2506,1054,104,1395924,1396219,1396072,1550,825,53.0,1,75,9067,685331.69,7459181.64,-22.96528150334628,-43.19223206525361
0,2.0,0.01,2506,1054,104,1395924,1396219,1396072,1550,425,50.0,1,75,4267,685331.69,7459181.64,-22.96528150334628,-43.19223206525361
1,2.0,0.01,2506,1054,104,1395924,1396219,1396072,1550,509,50.0,1,78,5256,685331.69,7459181.64,-22.96528150334628,-43.19223206525361
