Posicao;Quartos;Vagas;DistIpanema;DistPraia;DistFavela;RendaMedia;RendaMovel;RendaMovelRua;Vu2009;Mes;Idade;Tipologia;AreaConstruida;VAL_UNIT;X;Y
1;0.01;0.01;2321;185;562;986211;1163740;1074976;2500;862;54;1;38;13158;686154.96;7458764.74
1;3;0.01;531;215;404;1308645;1262854;1285750;2100;567;52;1;83;5648;685392.62;7457143.95
1;1;0.01;531;215;404;1308645;1262854;1285750;2100;800;54;1;45;11889;685392.62;7457143.95
1;1;0.01;531;215;404;1308645;1262854;1285750;2100;360;52;1;48;6667;685392.62;7457143.95
0;3;0.01;2614;102;719;1582780;1879661;1731221;2700;573;53;1;130;3769;686495.6401;7458911.2
1;3;0.01;2614;102;719;1582780;1879661;1731221;2700;554;53;1;178;4775;686495.6401;7458911.2
0;3;0.01;2614;102;719;1582780;1879661;1731221;2700;445;53;1;129;4884;686495.6401;7458911.2
1;3;0.01;2614;102;719;1582780;1879661;1731221;2700;445;53;1;148;3378;686495.6401;7458911.2
0;3;0.01;1540;522;198;1496791;1431762;1464277;2500;862;57;1;88;8295;685302.42;7458213.91
1;3;0.01;2464;67;695;1357174;1060411;1208793;2700;385;53;1;113;4602;686392.29;7458798.21
0;0.01;0.01;2464;67;695;1357174;1060411;1208793;2700;904;56;1;29;18103;686392.29;7458798.21
0;1;0.01;2464;67;695;1357174;1060411;1208793;2700;830;56;1;29;18276;686392.29;7458798.21
1;3;0.01;2464;67;695;1357174;1060411;1208793;2700;385;53;1;84;6548;686392.29;7458798.21
0;2;0.01;2464;67;695;1357174;1060411;1208793;2700;484;53;1;58;5103;686392.29;7458798.21
0;1;0.01;2464;67;695;1357174;1060411;1208793;2700;573;53;1;31;10968;686392.29;7458798.21
1;3;0.01;2528;162;611;1357174;979446;1168310;2700;801;55;1;112;10357;686358.58;7458891.65
0;3;1;2528;162;611;1357174;979446;1168310;2700;425;53;1;112;5357;686358.58;7458891.65
0;3;1;1963;443;552;1274074;1360651;1317363;2300;360;54;1;134;3582;685624.51;7458583.31
1;3;1;3262;32;381;1524600;1133163;1328882;4100;792;55;1;153;13072;687180.89;7459218.6
1;3;1;1263;297;267;1221509;1645503;1433506;2500;509;53;1;133;5940;685415.89;7457913.85
1;3;0.01;1263;297;267;1221509;1645503;1433506;2500;484;53;1;133;5940;685415.89;7457913.85
1;3;0.01;1456;98;474;1259839;1134653;1197246;2900;525;53;1;166;4518;685683.89;7458028.83
1;3;1;1456;98;474;1259839;1134653;1197246;2900;525;53;1;208;6731;685683.89;7458028.83
0;1;0.01;2315;312;453;1124331;562549;843440;2100;567;54;1;40;8750;686022.41;7458819.23
0;1;0.01;3438;331;330;948250;1034339;991295;1850;425;53;1;42;5952;687092.64;7459504.63
0;0.01;0.01;3438;331;330;948250;1034339;991295;1850;484;53;1;42;5833;687092.64;7459504.63
1;0.01;0.01;3438;331;330;948250;1034339;991295;1850;385;53;1;42;2476;687092.64;7459504.63
0;0.01;0.01;2678;170;683;1083455;635390;859423;2000;445;53;1;30;8000;686491.17;7458988.29
0;1;0.01;2678;170;683;1083455;635390;859423;2000;567;53;1;31;5484;686491.17;7458988.29
1;1;0.01;3455;362;341;948250;1001964;975107;1850;425;55;1;36;3333;687081.37;7459532.96
1;1;0.01;3455;362;341;948250;1001964;975107;1850;509;55;1;30;3667;687081.37;7459532.96
1;1;0.01;3455;362;341;948250;1001964;975107;1850;918;58;1;36;11111;687081.37;7459532.96
1;1;0.01;3455;362;341;948250;1001964;975107;1850;920;58;1;30;13000;687081.37;7459532.96
0;2;1;621;409;215;1215942;1175438;1195690;2350;801;55;1;65;12308;685180.71;7457302.71
0;0.01;0.01;3256;112;399;1083455;1028801;1056128;2000;800;55;1;38;12105;687104.77;7459270.97
0;0.01;0.01;3256;112;399;1083455;1028801;1056128;2000;800;55;1;38;8421;687104.77;7459270.97
0;0.01;0.01;3256;112;399;1083455;1028801;1056128;2000;554;53;1;38;6053;687104.77;7459270.97
0;0.01;0.01;3256;112;399;1083455;1028801;1056128;2000;864;56;1;38;12105;687104.77;7459270.97
1;3;1;1306;229;306;1476163;1155267;1315715;2450;360;53;1;128;4609;685498.54;7457935.91
0;3;0.01;1306;229;306;1476163;1155267;1315715;2450;830;56;1;98;8929;685498.54;7457935.91
1;3;1;1823;32;804;1524600;2922751;2223676;4100;484;54;1;159;8491;685938.17;7458317.04
1;3;1;2243;515;403;1156319;1326343;1241331;2600;405;55;1;211;3697;685749.58;7458839.2
1;3;1;2433;37;719;1524600;1447740;1486170;4100;930;56;1;205;14146;686393.0001;7458761.3
1;2;1;1916;349;585;1274074;1378300;1326187;2450;940;56;1;130;10346;685689.8001;7458515.2
1;0.01;0.01;3334;161;330;948250;617009;782630;1850;918;57;1;30;13500;687140.67;7459341.29
0;0.01;0.01;3334;161;330;948250;617009;782630;1850;862;57;1;20;20500;687140.67;7459341.29
1;0.01;0.01;3334;161;330;948250;617009;782630;1850;425;54;1;30;4500;687140.67;7459341.29
0;0.01;0.01;3334;161;330;948250;617009;782630;1850;940;57;1;24;15417;687140.67;7459341.29
1;1;0.01;3334;161;330;948250;617009;782630;1850;930;57;1;35;13143;687140.67;7459341.29
1;0.01;0.01;3334;161;330;948250;617009;782630;1850;573;54;1;30;6000;687140.67;7459341.29
1;0.01;0.01;3334;161;330;948250;617009;782630;1850;801;56;1;30;13733;687140.67;7459341.29
1;0.01;0.01;3334;161;330;948250;617009;782630;1850;405;54;1;35;3840;687140.67;7459341.29
1;0.01;0.01;3334;161;330;948250;617009;782630;1850;918;57;1;35;14286;687140.67;7459341.29
0;0.01;0.01;3334;161;330;948250;617009;782630;1850;385;54;1;16;3750;687140.67;7459341.29
0;0.01;0.01;3334;161;330;948250;617009;782630;1850;525;54;1;16;6250;687140.67;7459341.29
1;0.01;0.01;3334;161;330;948250;617009;782630;1850;360;54;1;35;5714;687140.67;7459341.29
0;0.01;0.01;3434;362;365;948250;1055922;1002086;1850;864;57;1;26;13462;687057.3374;7459524.597
0;0.01;0.01;3434;362;365;948250;1055922;1002086;1850;792;56;1;26;11154;687057.3374;7459524.597
0;1;0.01;3434;362;365;948250;1055922;1002086;1850;509;54;1;26;6923;687057.3374;7459524.597
1;1;0.01;3434;362;365;948250;1055922;1002086;1850;792;56;1;32;10313;687057.3374;7459524.597
1;0.01;0.01;3434;362;365;948250;1055922;1002086;1850;904;57;1;26;11731;687057.3374;7459524.597
1;1;0.01;3434;362;365;948250;1055922;1002086;1850;445;54;1;23;8696;687057.3374;7459524.597
1;1;0.01;1579;525;196;1203742;1470763;1337253;2600;825;56;1;38;11868;685317.4001;7458251.69
1;1;0.01;1579;525;196;1203742;1470763;1337253;2600;567;53;1;41;8049;685317.4001;7458251.69
0;3;1;3269;339;523;1124331;1345878;1235105;1950;509;54;1;137;4745;686906.65;7459426.58
0;3;1;3269;339;523;1124331;1345878;1235105;1950;864;57;1;137;8982;686906.65;7459426.58
1;4;1;2254;635;365;1395924;1797685;1596805;1550;567;53;1;196;5102;685626.55;7458882.09
0;4;0.01;2254;635;365;1395924;1797685;1596805;1550;525;53;1;196;4439;685626.55;7458882.09
1;3;1;2269;424;413;1165764;1412266;1289015;2200;800;55;1;125;8400;685867.1;7458828.63
1;2;0.01;2820;363;582;1915512;1625314;1770413;2500;864;56;1;78;12308;686435.93;7459182.28
1;3;0.01;3483;468;370;830874;717770;774322;2200;554;54;1;109;5275;687005.31;7459617.13
1;3;0.01;3447;470;415;830874;658782;744828;2200;360;55;1;124;4018;686964.23;7459600.85
1;1;0.01;3121;318;669;1278457;1319443;1298950;2100;360;53;1;42;5714;686777.5601;7459333.28
1;3;0.01;3215;76;435;1031529;1210130;1120830;2500;445;53;1;93;3226;687095.07;7459226.27
1;3;1;1715;32;746;1524600;2922751;2223676;4100;920;56;1;250;12400;685873.27;7458228.39
1;3;0.01;1648;144;612;1207360;1459972;1333666;2500;405;48;1;149;3960;685736.05;7458215.26
1;2;0.01;2347;307;446;1124331;470289;797310;2100;360;49;1;63;5079;686053.09;7458840.84
0;2;0.01;2347;307;446;1124331;470289;797310;2100;445;49;1;63;5079;686053.09;7458840.84
0;1;0.01;3171;355;644;1124331;1179852;1152092;1950;509;47;1;31;6452;686791.42;7459383.57
0;1;0.01;3171;355;644;1124331;1179852;1152092;1950;425;47;1;35;3286;686791.42;7459383.57
1;1;0.01;3171;355;644;1124331;1179852;1152092;1950;484;47;1;35;5714;686791.42;7459383.57
0;1;0.01;3171;355;644;1124331;1179852;1152092;1950;930;50;1;31;15968;686791.42;7459383.57
0;1;0.01;3171;355;644;1124331;1179852;1152092;1950;862;50;1;31;14419;686791.42;7459383.57
0;1;0.01;3171;355;644;1124331;1179852;1152092;1950;920;50;1;31;14194;686791.42;7459383.57
0;1;0.01;3171;355;644;1124331;1179852;1152092;1950;360;47;1;31;4194;686791.42;7459383.57
0;1;0.01;3171;355;644;1124331;1179852;1152092;1950;904;50;1;31;13871;686791.42;7459383.57
1;1;0.01;3171;355;644;1124331;1179852;1152092;1950;573;47;1;35;6571;686791.42;7459383.57
0;1;0.01;2421;508;269;1472861;1235684;1354273;2300;509;46;1;31;6452;685904.34;7458976.6
1;3;0.01;1261;561;196;1782313;1695416;1738865;2800;360;48;1;88;5114;685149.11;7457944.44
0;3;0.01;1261;561;196;1782313;1695416;1738865;2800;484;48;1;100;5000;685149.11;7457944.44
1;3;0.01;1229;556;164;2068724;2136745;2102735;2450;573;48;1;98;4898;685142.98;7457912.64
1;3;0.01;2140;595;390;1472861;2144823;1808842;2300;525;47;1;94;5585;685583.81;7458774.46
0;2;1;762;334;98;1159555;1259595;1209575;990;360;47;1;90;4011;685260.01;7457434.45
1;1;0.01;2541;1069;132;1395924;1281048;1338486;1550;825;52;1;41;10732;685342.72;7459215.73
1;1;0.01;2541;1069;132;1395924;1281048;1338486;1550;554;49;1;41;7073;685342.72;7459215.73
1;3;0.01;1864;471;432;1406617;1077309;1241963;2500;842;49;1;136;6250;685530.54;7458503.66
0;3;0.01;1864;471;432;1406617;1077309;1241963;2500;484;46;1;114;4386;685530.54;7458503.66
1;3;1;1747;32;761;1524600;2922751;2223676;4100;385;46;1;230;8913;685891.4001;7458254.98
1;3;0.01;1763;76;728;1447740;1255791;1351766;2700;525;46;1;200;3250;685861.02;7458286.92
1;3;1;1763;76;728;1447740;1255791;1351766;2700;484;46;1;200;4750;685861.02;7458286.92
0;2;0.01;1789;427;409;1124331;1271573;1197952;2200;904;49;1;62;11452;685531.93;7458426.95
0;3;0.01;2566;1137;105;1395924;2157279;1776602;1550;525;46;1;137;3650;685278.21;7459245.87
1;3;0.01;2566;1137;105;1395924;2157279;1776602;1550;864;49;1;144;6250;685278.21;7459245.87
1;3;1;1998;92;771;1447740;1715429;1581585;2700;920;49;1;99;15152;685996.98;7458482.68
1;3;1;1998;92;771;1447740;1715429;1581585;2700;825;49;1;99;11111;685996.98;7458482.68
0;3;0.01;1648;118;637;1207360;1471459;1339410;2500;445;46;1;125;4160;685760.13;7458205.28
1;3;0.01;1942;500;484;1369604;1491945;1430775;2600;830;49;1;131;10916;685549.6;7458579
1;3;1;2861;400;580;1472861;1596785;1534823;2300;862;49;1;100;10000;686437.4001;7459227.05
1;3;0.01;2861;400;580;1472861;1596785;1534823;2300;842;49;1;100;8400;686437.4001;7459227.05
1;2;0.01;1157;265;160;1221509;1236398;1228954;2500;904;50;1;115;8261;685414.19;7457804.69
1;4;1;436;400;328;1532655;1378767;1455711;2600;445;47;1;265;3472;685210.18;7457112.09
1;3;1;2838;407;551;1915512;1653144;1784328;2500;445;46;1;148;5270;686407.43;7459216.98
1;3;1;1871;257;631;1274074;991963;1133019;2450;825;51;1;145;9655;685754.26;7458446.53
1;3;1;593;125;400;1570125;1500477;1535301;2500;425;47;1;112;5000;685481.0801;7457159.1
1;3;0.01;1870;424;479;1406617;1287070;1346844;2500;930;50;1;100;11500;685583.0297;7458497.203
1;4;1;647;411;189;1215942;1175438;1195690;2350;484;46;1;277;3610;685178.25;7457328.71
1;4;1;422;214;588;1308645;1494017;1401331;2100;405;44;1;222;3514;685441.5;7456965.64
0;1;0.01;2604;322;466;1124331;1210552;1167442;2100;405;41;1;34;5882;686269.12;7459024.21
1;0.01;0.01;2604;322;466;1124331;1210552;1167442;2100;525;41;1;33;6061;686269.12;7459024.21
1;1;0.01;2403;344;403;986211;808165;897188;2300;554;43;1;34;5588;686065.67;7458895.9
1;1;0.01;2403;344;403;986211;808165;897188;2300;864;46;1;36;11667;686065.67;7458895.9
1;1;0.01;2403;344;403;986211;808165;897188;2300;904;46;1;34;14706;686065.67;7458895.9
1;1;0.01;2403;344;403;986211;808165;897188;2300;842;46;1;39;10769;686065.67;7458895.9
1;0.01;0.01;942;127;67;1083455;514940;799198;2200;525;47;1;36;7778;685487.8572;7457554.176
1;0.01;0.01;942;127;67;1083455;514940;799198;2200;425;47;1;36;5674;685487.8572;7457554.176
1;1;0.01;942;127;67;1083455;514940;799198;2200;445;47;1;36;3472;685487.8572;7457554.176
1;1;0.01;942;127;67;1083455;514940;799198;2200;554;47;1;36;4028;685487.8572;7457554.176
1;3;1;687;273;195;1215942;1455196;1335569;2350;445;46;1;98;4337;685316.26;7457344.2
0;2;0.01;1530;33;563;1524600;983590;1254095;4100;792;48;1;107;9720;685778.64;7458067.78
0;2;0.01;2878;336;663;1124331;1039272;1081802;2100;862;48;1;79;9620;686518.9201;7459202.6
1;2;0.01;2878;336;663;1124331;1039272;1081802;2100;800;47;1;75;8533;686518.9201;7459202.6
0;1;0.01;1026;71;124;1451302;1524879;1488091;2300;930;48;1;42;11905;685559.0001;7457615.03
1;4;1;460;190;548;1308645;1455122;1381884;2100;830;47;1;179;10615;685454.6001;7457007.03
1;0.01;0.01;2993;274;779;1081057;1349977;1215517;2100;445;47;2;22;7727;686694.48;7459234.04
0;0.01;0.01;2993;274;779;1081057;1349977;1215517;2100;930;50;1;22;20455;686694.48;7459234.04
0;0.01;0.01;2993;274;779;1081057;1349977;1215517;2100;525;47;1;22;9091;686694.48;7459234.04
1;3;0.01;1160;439;124;2068724;1939570;2004147;2450;573;45;1;105;6095;685241.73;7457838.58
1;3;0.01;3055;485;603;1573665;1638923;1606294;2600;405;45;1;130;4077;686541.43;7459392.37
1;1;0.01;1971;234;718;1083455;1082974;1083215;2000;360;45;1;44;3182;685842.3601;7458520.05
0;1;0.01;1971;234;718;1083455;1082974;1083215;2000;792;47;1;46;10652;685842.3601;7458520.05
0;2;0.01;2129;149;658;1165764;1644298;1405031;2350;864;48;1;61;6557;686038.18;7458608.36
1;2;0.01;2504;1013;142;1395924;1204936;1300430;1550;484;47;1;67;3806;685382.07;7459175.33
1;2;0.01;2504;1013;142;1395924;1204936;1300430;1550;385;47;1;67;5075;685382.07;7459175.33
1;2;1;2504;1013;142;1395924;1204936;1300430;1550;864;50;1;85;8706;685382.07;7459175.33
1;4;1;1549;34;582;1524600;906916;1215758;4100;525;47;1;274;5839;685787.02;7458084.9
1;2;1;2552;406;349;1194735;1259093;1226914;2500;360;46;1;86;5233;686133.86;7459029.03
0;1;0.01;3525;330;241;807780;636854;722317;2200;800;47;1;48;10417;687183.38;7459547.28
1;1;0.01;3525;330;241;807780;636854;722317;2200;862;48;1;44;13182;687183.38;7459547.28
1;1;0.01;3525;330;241;807780;636854;722317;2200;842;48;1;48;11458;687183.38;7459547.28
1;1;0.01;3525;330;241;807780;636854;722317;2200;930;48;1;46;9783;687183.38;7459547.28
1;2;1;3525;330;241;807780;636854;722317;2200;904;48;1;44;11364;687183.38;7459547.28
1;1;0.01;3525;330;241;807780;636854;722317;2200;920;48;1;42;15238;687183.38;7459547.28
1;2;0.01;3202;300;565;1007098;1078013;1042556;2300;554;45;1;68;7132;686876.43;7459365.99
0;2;0.01;3202;300;565;1007098;1078013;1042556;2300;445;45;1;68;5294;686876.43;7459365.99
0;2;0.01;3202;300;565;1007098;1078013;1042556;2300;801;47;1;68;7059;686876.43;7459365.99
1;3;0.01;2285;731;266;1395924;2134514;1765219;1550;509;45;1;92;7065;685540.8;7458931.22
1;3;1;1587;375;356;1203742;1119741;1161742;2600;554;45;1;110;4864;685478.66;7458231.69
1;3;0.01;1943;352;607;1274074;1378300;1326187;2450;425;42;1;105;4762;685704.58;7458539.43
0;3;0.01;2639;325;486;1124331;1062578;1093455;2100;920;47;1;112;8036;686302.58;7459047.17
1;3;0.01;1905;474;469;1369604;1493113;1431359;2600;484;44;1;220;4545;685553.658;7458541.04
1;1;0.01;3413;324;351;948250;947812;948031;1850;904;47;2;34;10588;687071.65;7459488.98
1;1;0.01;3413;324;351;948250;947812;948031;1850;425;44;2;31;7419;687071.65;7459488.98
0;0.01;0.01;3413;324;351;948250;947812;948031;1850;425;44;1;31;7419;687071.65;7459488.98
1;1;0.01;3413;324;351;948250;947812;948031;1850;792;46;2;42;11190;687071.65;7459488.98
0;3;1;1846;507;384;1369604;1187793;1278699;2600;405;44;1;154;4481;685480.53;7458496.12
1;3;1;1846;507;384;1369604;1187793;1278699;2600;862;47;1;170;10471;685480.53;7458496.12
1;3;1;2939;423;634;1472861;1644737;1558799;2300;554;43;1;185;4595;686490;7459288.16
1;1;0.01;3200;251;533;1081057;1127468;1104263;2100;554;44;1;38;5263;686919.94;7459334.1
1;1;1;1780;425;403;1124331;1271573;1197952;2200;842;47;1;56;10714;685527.63;7458418.07
0;0.01;0.01;1415;179;420;1083455;1266444;1174950;2200;792;62;1;30;12833;685590.14;7458021.41
0;2;0.01;3385;451;476;1031529;1315583;1173556;2300;567;44;1;89;5393;686916.97;7459557.26
1;1;0.01;2349;440;350;1502287;1549278;1525783;2350;792;49;1;34;11765;685916.46;7458896.22
1;0.01;0.01;953;130;62;1083455;514940;799198;2200;484;42;1;30;6000;685486.9334;7457566.354
1;3;1;1924;500;466;1369604;1574583;1472094;2600;405;47;1;190;3947;685538.1201;7458563.39
1;0.01;0.01;3315;75;329;948250;974825;961538;2100;405;40;2;28;3929;687198.25;7459271.66
1;0.01;0.01;3315;75;329;948250;974825;961538;2100;360;40;2;28;4643;687198.25;7459271.66
0;0.01;0.01;3315;75;329;948250;974825;961538;2100;792;42;1;28;10000;687198.25;7459271.66
1;0.01;0.01;3315;75;329;948250;974825;961538;2100;862;43;1;28;10714;687198.25;7459271.66
1;0.01;0.01;3315;75;329;948250;974825;961538;2100;918;43;1;28;11429;687198.25;7459271.66
0;1;0.01;3315;75;329;948250;974825;961538;2100;573;40;1;28;8821;687198.25;7459271.66
0;1;0.01;3315;75;329;948250;974825;961538;2100;405;39;1;27;7037;687198.25;7459271.66
0;0.01;0.01;3315;75;329;948250;974825;961538;2100;525;40;1;28;5357;687198.25;7459271.66
1;0.01;0.01;3315;75;329;948250;974825;961538;2100;360;40;2;28;5357;687198.25;7459271.66
1;0.01;0.01;3315;75;329;948250;974825;961538;2100;864;43;1;28;13571;687198.25;7459271.66
1;0.01;0.01;3315;75;329;948250;974825;961538;2100;567;40;1;28;8393;687198.25;7459271.66
1;0.01;1;3401;298;342;948250;1012562;980406;1850;445;45;2;32;4688;687083.5601;7459465.67
1;1;0.01;3401;298;342;948250;1012562;980406;1850;567;45;2;33;4848;687083.5601;7459465.67
1;1;0.01;3401;298;342;948250;1012562;980406;1850;425;45;2;32;4688;687083.5601;7459465.67
0;1;0.01;3401;298;342;948250;1012562;980406;1850;792;47;1;32;11875;687083.5601;7459465.67
0;0.01;1;3401;298;342;948250;1012562;980406;1850;554;45;1;33;8485;687083.5601;7459465.67
0;0.01;1;3401;298;342;948250;1012562;980406;1850;445;45;1;33;8333;687083.5601;7459465.67
1;1;0.01;3401;298;342;948250;1012562;980406;1850;554;45;2;33;7576;687083.5601;7459465.67
0;2;0.01;1089;270;93;969501;852811;911156;2400;405;39;1;80;4125;685388.6801;7457741.52
1;1;0.01;2655;934;59;986211;983236;984724;2100;445;45;1;44;5682;685619.33;7459293.16
1;3;1;1153;148;169;1083455;1209090;1146273;2200;525;64;1;123;6260;685524.02;7457766.37
1;3;1;1153;148;169;1083455;1209090;1146273;2200;918;67;1;123;9512;685524.02;7457766.37
1;3;1;1153;148;169;1083455;1209090;1146273;2200;918;67;1;125;10120;685524.02;7457766.37
0;2;0.01;497;171;504;1574775;1887000;1730888;2600;918;44;1;70;11786;685460.73;7457051.64
1;0.01;0.01;510;214;435;1570125;1528706;1549416;2500;554;42;2;23;10000;685400.48;7457114.1
1;0.01;0.01;510;214;435;1570125;1528706;1549416;2500;554;42;2;25;8000;685400.48;7457114.1
1;1;0.01;510;214;435;1570125;1528706;1549416;2500;904;45;2;18;22222;685400.48;7457114.1
1;2;1;1827;512;362;1369604;1184592;1277098;2600;792;44;1;75;8000;685464.1201;7458479.16
0;2;0.01;2448;938;150;1395924;845233;1120579;1550;801;43;1;80;8375;685427.35;7459113.69
1;3;1;3334;312;429;1031529;1054013;1042771;2200;525;41;1;88;5114;686998.77;7459442.58
1;2;1;2222;634;357;1395924;1588574;1492249;1550;567;41;1;100;5300;685602.62;7458854.41
1;2;1;2222;634;357;1395924;1588574;1492249;1550;567;41;1;100;5000;685602.62;7458854.41
1;0.01;0.01;3369;192;304;948250;800910;874580;1850;385;41;2;33;4121;687150.19;7459378.03
1;1;0.01;1338;197;340;1083455;1059617;1071536;2200;445;69;1;40;3750;685541.446;7457955.979
1;2;0.01;1338;197;340;1083455;1059617;1071536;2200;825;72;1;47;15532;685541.446;7457955.979
0;3;0.01;496;123;656;1083455;1230607;1157031;2200;445;69;1;80;4750;685566.21;7456915.4
0;2;0.01;2874;146;839;1083455;1201664;1142560;2000;567;69;1;63;4762;686697.62;7459090.95
0;2;1;2874;146;839;1083455;1201664;1142560;2000;554;69;1;56;5357;686697.62;7459090.95
0;3;1;2874;146;839;1083455;1201664;1142560;2000;360;69;1;83;3855;686697.62;7459090.95
1;3;0.01;640;35;448;1524600;1523182;1523891;4100;920;72;1;200;10250;685579.27;7457136.75
1;3;0.01;3307;117;345;1083455;870902;977179;2000;405;68;1;97;4433;687151.26;7459298.81
1;3;0.01;2509;172;594;1357174;1155417;1256296;2700;573;66;1;119;5042;686331.83;7458884.34
1;3;0.01;1793;177;650;1083455;1102183;1092819;2000;567;67;1;91;5769;685783.67;7458351.9
1;3;0.01;514;110;586;1083455;1326836;1205146;2200;509;68;1;185;4865;685545.6;7456982.46
1;4;1;601;80;447;1083455;1631774;1357615;2200;425;67;1;270;2778;685536.98;7457122.91
1;3;1;2149;107;679;1447740;1837733;1642737;2700;842;71;1;197;8883;686091.12;7458604.11
0;3;0.01;739;144;204;1083455;1088475;1085965;2200;825;68;1;81;9012;685445.4237;7457351.22
0;3;0.01;739;144;204;1083455;1088475;1085965;2200;405;65;1;90;3778;685445.4237;7457351.22
1;3;0.01;1200;94;234;1189386;1211957;1200672;2500;567;66;1;125;4000;685590.05;7457791.45
1;3;0.01;1200;94;234;1189386;1211957;1200672;2500;862;69;1;125;7920;685590.05;7457791.45
1;2;1;591;477;171;1532655;1659714;1596185;1750;792;45;1;80;8750;685113.5;7457274.53
1;3;0.01;2379;373;382;1246831;1525495;1386163;2350;360;44;1;85;5294;686012.31;7458892.07
0;2;1;2225;571;420;1472861;1499193;1486027;2300;573;44;1;96;4688;685674.96;7458840.65
0;2;1;2225;571;420;1472861;1499193;1486027;2300;385;44;1;96;5208;685674.96;7458840.65
0;3;0.01;2540;327;434;1124331;1886935;1505633;2100;360;43;1;116;4254;686205.73;7458983.36
0;3;0.01;2540;327;434;1124331;1886935;1505633;2100;525;43;1;116;4569;686205.73;7458983.36
1;1;0.01;1977;423;574;1274074;1516525;1395300;2300;525;45;1;44;6818;685654.3932;7458589.198
1;1;0.01;1977;423;574;1274074;1516525;1395300;2300;509;45;1;43;9070;685654.3932;7458589.198
1;1;0.01;1977;423;574;1274074;1516525;1395300;2300;405;45;1;50;3800;685654.3932;7458589.198
0;1;0.01;1977;423;574;1274074;1516525;1395300;2300;940;48;1;47;14362;685654.3932;7458589.198
1;2;1;3352;349;442;1031529;1143528;1087529;2200;792;46;1;87;6897;686982.31;7459475.17
1;2;1;1390;496;269;1259839;1398392;1329116;2400;830;47;1;61;12459;685263.71;7458066.77
1;2;1;1390;496;269;1259839;1398392;1329116;2400;792;46;1;61;11361;685263.71;7458066.77
1;2;0.01;1390;496;269;1259839;1398392;1329116;2400;842;47;1;68;10000;685263.71;7458066.77
1;0.01;0.01;1074;142;105;1083455;1069212;1076334;2200;920;46;1;27;9259;685506.39;7457688.47
1;1;0.01;1074;142;105;1083455;1069212;1076334;2200;554;43;2;29;8276;685506.39;7457688.47
1;1;0.01;2193;230;569;1165764;912044;1038904;2300;573;44;2;32;6250;686006.24;7458692.7
1;1;0.01;2193;230;569;1165764;912044;1038904;2300;567;44;2;25;8000;686006.24;7458692.7
0;0.01;0.01;2193;230;569;1165764;912044;1038904;2300;930;47;1;26;10385;686006.24;7458692.7
0;1;0.01;2549;327;437;1124331;1886935;1505633;2100;918;47;1;55;11236;686214.72;7458989.72
0;2;1;2102;440;545;1395924;1119429;1257677;2300;445;44;1;67;6119;685724.34;7458699.43
0;1;0.01;2044;283;640;1395924;841284;1118604;2350;554;44;1;31;9581;685844.08;7458598.59
0;1;0.01;2044;283;640;1395924;841284;1118604;2350;360;44;1;18;7222;685844.08;7458598.59
0;1;0.01;2044;283;640;1395924;841284;1118604;2350;904;47;1;28;14286;685844.08;7458598.59
1;2;0.01;2709;401;445;1582780;1441305;1512043;2450;405;37;1;62;5968;686288.4425;7459131.089
1;3;0.01;1740;560;244;1496791;1419969;1458380;2500;385;43;1;100;4500;685365.28;7458407.29
1;3;0.01;1848;110;748;1447740;1148256;1297998;2700;830;46;1;86;10814;685881.18;7458371.49
1;3;1;529;466;206;1532655;1509540;1521098;1750;830;43;1;147;11701;685129.19;7457213.09
1;1;0.01;3208;271;538;1007098;1020263;1013681;2300;554;43;1;30;7833;686909.54;7459350.58
1;0.01;0.01;3208;271;538;1007098;1020263;1013681;2300;567;43;1;40;6294;686909.54;7459350.58
1;1;0.01;1709;175;605;1083455;890902;987179;2000;920;46;2;34;12941;685736.79;7458280.87
1;1;0.01;1709;175;605;1083455;890902;987179;2000;385;43;2;36;5694;685736.79;7458280.87
1;3;0.01;485;186;505;1574775;1576216;1575496;2600;862;71;1;140;12143;685445.97;7457049.43
1;2;0.01;531;391;279;1140573;1227557;1184065;2450;792;45;1;61;10328;685205.76;7457208.85
1;3;0.01;1448;240;448;1259839;1278269;1269054;2400;425;43;1;150;3667;685546.43;7458069.8
1;4;0.01;1277;36;326;1524600;988624;1256612;4100;509;43;1;224;7143;685667.67;7457840.79
1;3;0.01;1273;65;309;1315094;1420241;1367668;2700;567;43;1;150;5333;685639.91;7457848.76
0;2;0.01;576;220;345;1308645;1301977;1305311;2100;864;46;1;70;10179;685378.61;7457201.72
0;2;0.01;576;220;345;1308645;1301977;1305311;2100;930;46;1;70;9429;685378.61;7457201.72
0;2;0.01;2076;486;500;1369604;1344717;1357161;2600;567;42;1;78;6282;685656.29;7458691.14
0;1;0.01;3030;315;768;1124331;1028386;1076359;1950;792;43;1;31;12161;686690.34;7459279.31
0;0.01;0.01;3030;315;768;1124331;1028386;1076359;1950;385;41;1;32;5625;686690.34;7459279.31
1;0.01;0.01;3030;315;768;1124331;1028386;1076359;1950;554;40;1;31;6452;686690.34;7459279.31
1;1;0.01;740;456;93;1159555;933491;1046523;990;405;39;1;44;3295;685136.31;7457423.86
0;1;0.01;740;456;93;1159555;933491;1046523;990;405;39;1;50;5000;685136.31;7457423.86
1;3;1;2238;659;333;1395924;1588574;1492249;1550;525;42;1;146;4932;685586.82;7458874.55
0;2;1;3303;372;515;1124331;1345878;1235105;1950;425;42;1;45;7333;686909.1315;7459464.745
